text,jokeRateCount
"- ¡Soldado Miralles!
- ¡Sí, mi capitán! 
- No lo vi ayer en la prueba de camuflaje. 
- ¡Gracias, mi capitán!",0
"- Juan, ¿Qué es peor, la ignorancia o la indiferencia?
- Ni lo se, ni me importa",0
"Se abre el telón:
Aparece Paca arreglando un enchufe
Título de la película?
El Aperio Contrapaca",0
"- Camarero, la cuenta por favor
- Cincuenta
- Sin cuenta, que detalle, gracias entonces, adiós!",0
"- ¿Por qué le dio un paro a la impresora? 
- Parece que tuvo una impresión muy fuerte",0
"- Buda, ¿te puedo hacer llegar una de esas representaciones geométricas complejas del universo?
- Mandala",0
"- ¡Papá, mira el cielo! ¡Está lleno de botoncitos de ""Favorito""! 
- Estrellas, hijo. Se llaman estrellas.",0
"En el funeral de un albañil mexicano fallecido en la construcción del gran muro americano, un hombre desconocido por la familia llora amargamente, se le acerca la mujer del difunto, y dice:
– ¿Era usted amigo suyo?
– Sí.
– ¿Estaba usted a su lado cuando murió?
– Sí, de hecho sus últimas palabras fueron para mí.
– ¿Ah, sí? ¿y cuáles fueron?
– Mariano, ¡no muevas el andamio!",0
"- ¿Cuánto cuesta esta estufa?
- 5 mil dólares
- Pero, oiga, ¡esto es una estafa!
- No, señor, esto es una estufa",0
"Después de una operación de urgencia sale el doctor y se dirige a los familiares:
- Lo siento, ha muerto
- Pero, que ha pasado, doctor?
- Iba demasiado drogado
- Pero eso no puede ser, si él no tomaba drogras
- Él no, pero yo sí.",0
"Con la nueva tecnología aplicada para la fertilidad, una mujer de 65 años dio a luz a un bebé.
Cuando salió del Hospital y fue a su casa, llegaron sus familiares a visitarla.
- ¿Podemos ver al bebé?, preguntó uno de ellos.
Todavía no, dijo la flamante madre de 65 años, dentro de poco.
Pasó media hora y otro de los familiares preguntó, ¿Ya podemos conocer al nuevo bebé?
- Todavía noooooo, dijo la madre.
Pasó otro rato, y volvieron a preguntarla, impacientes, pero bueno ¿Cuándo vamos a ver al bebé?
- Cuando llore, respondió la madre.
- ¿Cuándo llore?, exclamaron. ¿Por qué tenemos que esperar hasta que llore?
- PORQUE NO ME ACUERDO DÓNDE LO PUSE.",0
"- ¿Para qué va una caja al gimnasio?
- Para hacerse caja fuerte",0
"- Hola, ¿está Agustín?
- No, la verdad es que estoy incomodín",0
"- ¿Cómo se queda un mago después de comer?
- Magordito",0
"- ¡Estás obsesionado con la comida!
- No sé a qué te refieres croquetamente",0
"- Buenos días, quería una camiseta de un personaje inspirador.
- Gandhi?
- No, mediani!",0
"- ¡Mosca! Hay una sopa en mi camarero.
- Señor, creo que usted tiene dislexia.
- ¡Tu madre de la concha!",0
"Año 2020:
Sacyr termina el muro encargado por EEUU. 
Trump se niega a pagar los sobrecostes.
El estado español rescata Sacyr.
Finalmente el muro lo pagan los españoles.",0
"En una farmacia:
- ¿Tiene pastillas para adelgazar? 
- Sí.
- ¿Me puede preparar un bocadillo de esas pastillas? Para llevar por favor.",0
"Profesora a un niño de su clase: 
- Juan, tendrías que haber estado aquí a las nueve de la mañana...
- ¿Por qué? ¿Qué ha pasado?",0
"- ¿Tú rezas antes de comer? 
- No, señor. Mi madre es buena cocinera!",0
"- ¿Sabes por qué los de Lepe usan todos boina en invierno? 
- Porque es ""funda-mental""",0
"- Papá, ¿cuántas anclas tiene un barco? 
- Once 
- ¿Estás seguro? 
- Claro, nunca has oído eso de: ""Eleven anclas""? 
- Ah si, es verdad. Gracias Papi!",0
"- Hola, querría reservar mesa en el restaurante para cenar mañana
- ¿Cuantos serán?
- Seremos 6 o 10, aproximadamente
- Necesito saber cuantos confirmados
- Confirmados 2, el resto solo bautizados....",0
"- Papá ¿qué es una secuela?
- ¿Te acuerdas hijo de aquella anciana que estaba en la cola del supermercado que le di una buena paliza?
- Si
- Pues esa ya no secuela más",0
"- Cuál es la fruta que más se ríe?
- La Naranja ja ja ja ja",0
"En una exposición de pintura:
- A usted le gusta la pintura?
- Mucho, pero mas de un bote me empalaga.",0
"- ¿Papa, papa, me resuelves este problema de matemáticas?
- No hijo, no estaría bien.
- Bueno, inténtalo de todas formas.",0
"-No puedo dormir por mi déficit de atención
- Pues cuenta ovejitas
- Una oveja, dos ovejas, gato, camión, dale a tu cuerpo alegría macarena...",0
"Como el juez prometió ser suave por Navidad, le pregunta a un acusado:
- Hombre! bienvenido a mi juzgado, ¿De qué se le acusa?¿quiere un café? Guardias traigan un café!
- Señor, me acusan haber hecho mis compras navideñas con anticipación.
- Hombre, pero eso no es un delito, ¿Con cuánta anticipación las compró usted?
- Antes que abrieran la tienda.",0
"- ¿Sabes qué coche usa Papa Noel? 
- Pues fácil, un Renol!!",0
"- Hijo avísame si las luces del árbol se encienden! 
- Ahora si, ahora no, ahora si, ahora si, ahora no, ahora si....",0
"- ¿Qué le regaló Batman a su mamá por navidad?
- Una BatiDora.",0
"¿Que le dice un spaguetti a otro? 
¡El cuerpo me pide salsa!",0
"Un camillero mientras lleva al paciente camino del quirófano:
- Pero ¿por qué tiembla usted tanto?
- Es que he oído que la enfermera decía que la operación de apendicitis es muy sencilla y que no había por qué estar nervioso y que todo iba a salir bien.
- Pues claro, todo eso se lo dijo para tranquilizarle porque es verdad.
- No, no, si es que no me lo decía a mi, sino al cirujano!",0
"- Ring, ring, ring
- ¿Hola?
- Muy buenas ¿llamo al uno-uno-uno-uno-uno-uno ?
- No, este es el once-once-once.",0
"Dos amigos:
- Pues mi padre cuando murió, me dejó a mi todo el centro del pueblo. Porque a mi hermano mayor le dejo la periferia y todos los arrabales, y a mi hermano menor le dejo la parte norte, pero a mi me dejo solo todo el centro del pueblo.
- No sabia que tu padre fuera rico.
- Rico? Era el cartero!",0
"-Me da un cafe con leche corto.
-Se me ha roto la maquina, cambio....",0
"Vovotchka le dice a su maestra:
- Maria Ivanovna, te amo.
Ella enrojece:
- Vovotchka, no me gustan los niños pequeños.
- No te preocupes, tomaremos precauciones.",0
"- Este año podemos decir que con el presidente Donald Trump entraremos en una etapa de fuerte consumismo...!
- ¿De que consumismo hablas? Si no hay dinero!!
- Verá usted como transcurre el año y seguirá con-su-mismo sueldo, con-su-mismo traje, con-su-mismo coche...",0
"- Querido, cuando nos casemos, compartiré contigo todas tus desgracias y problemas.
- ¡Pero si no tengo!
- He dicho 'después' de que nos casemos.",0
"- Sabes por qué se llama Papa Noel
- Porque los regalos te los trae papá, no él!",0
"- ¿Cómo saber si alguien es vegano?
- No te preocupes, te lo hará saber",0
"En un balneario, la propietaria de una pequeña casa de apartamentos de alquiler acompaña a una joven pareja al suyo. Después de haber recogido la paga y de haberles mostrado donde esta el mar, se pregunta si los inquilinos necesitaran algo.
- No, gracias, responde el muchacho.
- Y para su mujer...?, dice la propietaria.
- Ah!, hace usted bien en recordármelo. ¿Tiene un sobre y unos sellos?",0
"- Pues ya he conseguido que mi novio me hable de matrimonio, después de haber estado saliendo seis años.
- Ah, si? Y que te ha dicho?
- Que tiene esposa y tres niños.",0
"Un marinero enseñando orgulloso su tatuaje a un amigo:
- Pues si tío, este tatuaje me lo hice hace 20 años en el puerto de La Habana.
- Como mola!!! Y si te das con jabon, no se va?
- Pues... ahora que lo dices... no se.",0
"Esto es un tío que se va a comer a un restaurante en Lepe y pide pollo asado, se lo sirven, y resulta que esta buenísimo, así que llama al camarero y le pregunta:
- Oiga, como preparan el pollo?
- Pues no hacemos nada especial.... tan solo les decimos que van a morir.",0
"-En que se parecen un ginecologo y un camarero?
-En que los dos trabajan donde los demas se divierten.",0
"- Doctor, doctor, que me encuentro mal.
- A ver, se ha roto usted algun hueso ultimamente?
- No.
- Ha tenido algun accidente? Hemorragias?
- No.
- Alguna rotura de ligamentos? Desgarros musculares? Agujetas?Algun tobillo torcido?
- No.
- Ampollas infectadas? Insolaciones? Dificultad al respirar?
Ataques de alergia causados por picaduras de insectos? 
Esguinces? Golpes? Caidas?
- No, no, no, no, no, no, no.
- Pues a ver si hacemos algo más de ejercicio, eh?",0
"Si bebes como un poseso y fumas como un carretero durante cien años, llegaras a viejo.",0
"- Doctor, doctor, que me he tragado la aguja de un tocadiscos.
- No se preocupe, a mi me pasó lo mismo hace tiempo y no me ha pasado nada - pasado nada - pasado nada - pasado nada...",0
"Llamada a urgencias:
- Vengan rapido! Mi marido ha tenido un accidente! Ha sido atropellado por una apisonadora!
- Donde se encuentra ahora mismo?
- En la calle Mayor, numeros 21, 23 y .... ahora 25 también.",0
"Una llamada a urgencias:
- Doctor, doctor, un amigo se ha tragado el sacacorchos cuando estábamos a punto de cenar!!
- ¿Y que han hecho?
- Hemos abierto la botella con un tenedor.",0
"- Tío, sabias que adivino el futuro?
- ¿Desde cuando?
- Desde el jueves que viene.",0
"Un vasco aparece en el Guiness como la persona que ha comido mayor cantidad de huevos seguidos, un periodista le pregunta:
-Y como consiguió comer usted tantos huevos seguidos?
-Ya ve, a fuerza de pan.",0
"Entra un borracho a una bodega y dice:
- Me da 20 litros de vino?
- Ha traido el envase?
- Esta usted hablando con el.",0
"El marido llega al portal de su casa totalmente borracho y empieza a gritar:
-Mariiiiia, Mariiiia!
La mujer se asoma a la ventana y dice:
-Ya vienes otro día borracho y quieres que te eche la llave.
-No, no, si hoy la llave la tengo, mejor tírame la cerradura, que no la encuentro.",0
"- Póngame una cerveza
- ¿La quiere sin alcohol?
- No, la quiero sin lactosa
- Pero... eso es absurdo
- Ha empezado usted",0
"Si Donald Trump quiere echar a todos los extrangeros de Estados Unidos, ¿por qué sigue contratando a extranjeras para ser su esposa?",0
Una reportera asegura que fue empujada por uno de los asesores de campaña de Trump. ¿No es una locura eso? Donald Trump tuvo un asesor de campaña!!,0
¿Cómo viaja el presidente Donald Trump? Obviamente usa el 'Hair Force One',0
"Jaimito en clase:
-A ver Jaimito, que tiempo es: ""esto no deberia haber pasado""?
-Preservativo imperfecto.",0
"Esto es un matrimonio celebrando su aniversario. La esposa le pregunta al marido:
-Cariño, que me has comprado para celebrar nuestro aniversario?
-Una tumba en el cementerio.
No veas que bronca... al año siguiente:
-Cariño, que me has comprado para celebrar nuestro aniversario?
-Nada! Total, si todavia no has usado lo que te compre el añopasado...",0
"- Tío, me han robado la cazadora de cuero que me vendiste el otro día.
- Ya te dije que era de las que se llevaban.",0
"- Doctor, quería hacerle una consulta
- Me alegro, porqué esta se me ha quedado pequeña.",0
"- Camarero, me gustaría invitar a aquella chica. ¿Qué está tomando?
- Un Glenfiddich de 15 años.
- Pues póngale otro hielo de mi parte.",0
Si Jesucristo hubiera tenido un hermano gemelo serian clavados.,0
"- Desde que uso el tinte verde no pierdo el cabello.
- ¿Si?
- Si. Caer, se me cae igual, pero eso si, con ese color en seguida lo encuentro.",0
"- Doctor, doctor! ¿Qué tal ha ido la operación?
- ¿Operación? ¿No era una autopsia?",0
"- Manolo, que día hace hoy?
- No tengo ni idea, con tanta niebla no veo nada.",0
"Dos curas:
- Padre Damián, con todos los últimos cambios de la Santa Iglesia, ¿usted cree que llegaremos a ver a los curas casados?
- Nosotros no, pero nuestros hijos si.",0
"Un hombre nota esta perdiendo la memoria y su mujer le dice:
- No te preocupes, pregúntale al vecino del primero. Le ocurría lo mismo, y fue a un medico muy bueno que le resolvió el problema.
El hombre va a verlo y le pregunta; el vecino le contesta que es cierto he hombre le dice:
-Y, ¿cómo se llama ese médico?
- El médico... si, hombre... lo tengo en la punta de la lengua... el médico... Eh... ¿Cómo se llama esa virgen que esta en Francia que hace milagros?
-¿Lourdes?
-¡Eso! -gritando:- ¡Lourdees! Cariño, como se llama el médico ese de la memoria?",0
"- ¿Qué hace un piojo en la cabeza de un calvo?
- ¡Desintoxicación!",0
"- ¿Qué tal tu viaje por Italia?
- Muy bien, estuve en Roma, en Milán, en Temeo.
- ¿Temeo? ¿Nunca había oído hablar de esa ciudad?
- Pues es grandisima.
- ¿Si?
- Si, y muy famosa.
- ¿Estás seguro de que se llama Temeo?
- Ah no! perdona, era Torino.",0
"- María, dime la verdad, cuantos años tienes?
- 25.
- Pero si me dijiste 25 el año pasado!
- A ver si te piensas que soy de esas que primero dice una cosa y después otra.",0
"Pasa un loco por delante de un escaparate y se ve reflejado en el cristal. Se pasa todo el día pensando ""¿De que conozco yo a ese tío que estaba en el escaparate? ¿De qué lo conozco...?""
Por la noche cuando esta acostado sigue dándole vueltas a la cabeza y al fin cae y dice: ""¡¡¡ya lo se!! Es el que se corta el pelo delante de mi en la barbería.!!!",0
"- Camarero, camarero, me aliña la ensalada?
- Con el uno el pepino, con el dos el tomate, con el tres la cebolla...",0
"- He escrito una redacción que ha conmovido al profesor. 
- Y  ¿ cómo lo sabes ? 
- Porque me ha dicho que daba pena.",0
"- Jefe, que este mes me han pagado de menos. 
- Ya, pero el mes pasado le pagamos de más. 
- Sí, un error se entiende, pero dos...",0
"- Martínez, queda usted despedido. 
- Pero, si yo no he hecho nada. 
- Por eso, por eso.",0
"Para este cargo queremos a alguien que sea responsable. 
- Entonces soy la persona indicada para el puesto. 
- ¿Por qué lo dice?
- Porque en todos mis trabajos anteriores, cuando algo salía mal, yo era el responsable.",0
"- Venía a inscribirme en el récord Guiness. 
- ¿Qué ha hecho usted? 
- He hecho este puzzle en un año. 
- ¿Y dónde está la dificultad? 
- En la caja ponía: de 4 a 5 años.",0
"- Mamá, mamá, ¿Cuándo vamos a comer pan de hoy?
- Mañana hijo, mañana.",0
"La maestra le pregunta a Jaimito:
-Si yo digo fui rica, es tiempo pasado, pero si digo soy hermosa, ¿qué es?
-Exceso de imaginación.",0
"En el colegio: 
- Jaimito, conjuga el verbo andar 
- Yo, yo,...., yo, ..... yo ando....Tú, .. esto, tú andas..... 
- Más deprisa! 
- Él corre, nosotros corremos, ellos corren.",0
"- Jaimito, dime dos pronombres.
- ¿Quién yo?
- Muy bien",0
"El profesor pregunta: 
- ¿Jaimito qué debo hacer para repartir 11 patatas para 7 personas?
- Puré de patata, señor profesor.",0
"El capitán del Titanic estaba en su camarote revisando los mapas cuando entra un marinero muy nervioso y le dice:
–Mi capitán, tengo 2 noticias, una buena y otra mala, ¿Cuál prefiere?
–Pues la verdad... mejor dame la buena porque hoy llevo un día horrible.
–¡Nos van a dar 9 Oscar!",0
"Un par de amigos están tomando algo en un Bar y uno le dice al otro:
- Oye, el otro día tu mujer me contó un chiste tan pero tan bueno, que me caí de la cama.",0
"Un juez le pregunta al acusado:
- Señor, se le acusa de tratar matar a su suegra con un hacha, ¿cómo se declara?
- ¡Inocente, Su Señorial... ¡Sólo pretendía espantar la mosca que tenía en la frente!",0
